fra;clage_vacsi;jour;n_dose1_h;n_complet_h;n_rappel_h;n_2_rappel_h;n_rappel_biv_h;n_3_rappel_h;n_cum_dose1_h;n_cum_complet_h;n_cum_rappel_h;n_cum_2_rappel_h;n_cum_rappel_biv_h;n_cum_3_rappel_h;couv_dose1_h;couv_complet_h;couv_rappel_h;couv_2_rappel_h;couv_rappel_biv_h;couv_3_rappel_h;n_dose1_f;n_complet_f;n_rappel_f;n_2_rappel_f;n_rappel_biv_f;n_3_rappel_f;n_cum_dose1_f;n_cum_complet_f;n_cum_rappel_f;n_cum_2_rappel_f;n_cum_rappel_biv_f;n_cum_3_rappel_f;couv_dose1_f;couv_complet_f;couv_rappel_f;couv_2_rappel_f;couv_rappel_biv_f;couv_3_rappel_f;n_dose1_e;n_complet_e;n_rappel_e;n_2_rappel_e;n_rappel_biv_e;n_3_rappel_e;n_cum_dose1_e;n_cum_complet_e;n_cum_rappel_e;n_cum_2_rappel_e;n_cum_rappel_biv_e;n_cum_3_rappel_e;couv_dose1_e;couv_complet_e;couv_rappel_e;couv_2_rappel_e;couv_rappel_biv_e;couv_3_rappel_e
FR;24;2021-09-22;2933;7801;62;0;0;0;2417833;2216996;1211;0;0;0;85.0;77.9;0.0;0.0;0.0;0.0;2597;6076;65;0;0;0;2415386;2250677;1592;0;0;0;88.8;82.7;0.1;0.0;0.0;0.0;5666;14041;127;0;0;0;4865938;4493015;2825;0;0;0;87.4;80.7;0.1;0.0;0.0;0.0
FR;24;2021-09-23;2614;6712;50;0;0;0;2420447;2223708;1261;0;0;0;85.1;78.1;0.0;0.0;0.0;0.0;2396;5318;60;0;0;0;2417782;2255995;1652;0;0;0;88.8;82.9;0.1;0.0;0.0;0.0;5176;12199;115;0;0;0;4871114;4505214;2940;0;0;0;87.5;80.9;0.1;0.0;0.0;0.0
FR;24;2021-09-24;3254;9158;74;0;0;0;2423701;2232866;1335;0;0;0;85.2;78.5;0.0;0.0;0.0;0.0;2862;7219;70;1;0;0;2420644;2263214;1722;1;0;0;88.9;83.2;0.1;0.0;0.0;0.0;6282;16549;146;1;0;0;4877396;4521763;3086;1;0;0;87.6;81.2;0.1;0.0;0.0;0.0
FR;24;2021-09-25;2452;8367;63;0;0;0;2426153;2241233;1398;0;0;0;85.3;78.8;0.0;0.0;0.0;0.0;2214;6910;56;0;0;0;2422858;2270124;1778;1;0;0;89.0;83.4;0.1;0.0;0.0;0.0;4788;15457;122;0;0;0;4882184;4537220;3208;1;0;0;87.7;81.5;0.1;0.0;0.0;0.0
FR;24;2021-09-26;390;1403;12;0;0;0;2426543;2242636;1410;0;0;0;85.3;78.8;0.0;0.0;0.0;0.0;348;1271;13;0;0;0;2423206;2271395;1791;1;0;0;89.0;83.5;0.1;0.0;0.0;0.0;768;2742;25;0;0;0;4882952;4539962;3233;1;0;0;87.7;81.5;0.1;0.0;0.0;0.0
FR;24;2021-09-27;2235;6081;57;0;0;0;2428778;2248717;1467;0;0;0;85.3;79.0;0.1;0.0;0.0;0.0;2221;5056;69;1;0;0;2425427;2276451;1860;2;0;0;89.1;83.6;0.1;0.0;0.0;0.0;4578;11275;128;1;0;0;4887530;4551237;3361;2;0;0;87.8;81.7;0.1;0.0;0.0;0.0
FR;24;2021-09-28;2451;5530;63;0;0;0;2431229;2254247;1530;0;0;0;85.4;79.2;0.1;0.0;0.0;0.0;2154;4417;73;0;0;0;2427581;2280868;1933;2;0;0;89.2;83.8;0.1;0.0;0.0;0.0;4710;10081;137;0;0;0;4892240;4561318;3498;2;0;0;87.9;81.9;0.1;0.0;0.0;0.0
FR;24;2021-09-29;2679;5736;53;0;0;0;2433908;2259983;1583;0;0;0;85.5;79.4;0.1;0.0;0.0;0.0;2491;4946;80;0;0;0;2430072;2285814;2013;2;0;0;89.3;84.0;0.1;0.0;0.0;0.0;5292;10857;133;0;0;0;4897532;4572175;3631;2;0;0;88.0;82.1;0.1;0.0;0.0;0.0
FR;24;2021-09-30;2374;4819;62;0;0;0;2436282;2264802;1645;0;0;0;85.6;79.6;0.1;0.0;0.0;0.0;2181;4098;79;0;0;0;2432253;2289912;2092;2;0;0;89.4;84.1;0.1;0.0;0.0;0.0;4678;9052;143;0;0;0;4902210;4581227;3774;2;0;0;88.1;82.3;0.1;0.0;0.0;0.0
FR;24;2021-10-01;4391;6716;94;0;0;0;2440673;2271518;1739;0;0;0;85.8;79.8;0.1;0.0;0.0;0.0;3630;5783;103;0;0;0;2435883;2295695;2195;2;0;0;89.5;84.4;0.1;0.0;0.0;0.0;8157;12685;198;0;0;0;4910367;4593912;3972;2;0;0;88.2;82.5;0.1;0.0;0.0;0.0
FR;24;2021-10-02;2458;5697;47;0;0;0;2443131;2277215;1786;0;0;0;85.8;80.0;0.1;0.0;0.0;0.0;2381;4981;59;0;0;0;2438264;2300676;2254;2;0;0;89.6;84.5;0.1;0.0;0.0;0.0;4928;10860;108;0;0;0;4915295;4604772;4080;2;0;0;88.3;82.7;0.1;0.0;0.0;0.0
FR;24;2021-10-03;395;915;11;0;0;0;2443526;2278130;1797;0;0;0;85.9;80.0;0.1;0.0;0.0;0.0;354;746;15;0;0;0;2438618;2301422;2269;2;0;0;89.6;84.6;0.1;0.0;0.0;0.0;769;1695;26;0;0;0;4916064;4606467;4106;2;0;0;88.3;82.7;0.1;0.0;0.0;0.0
FR;24;2021-10-04;2817;4315;60;0;0;0;2446343;2282445;1857;0;0;0;86.0;80.2;0.1;0.0;0.0;0.0;2473;3689;88;0;0;0;2441091;2305111;2357;2;0;0;89.7;84.7;0.1;0.0;0.0;0.0;5365;8095;148;0;0;0;4921429;4614562;4254;2;0;0;88.4;82.9;0.1;0.0;0.0;0.0
FR;24;2021-10-05;2580;4246;66;1;0;0;2448923;2286691;1923;1;0;0;86.1;80.4;0.1;0.0;0.0;0.0;2086;3620;88;0;0;0;2443177;2308731;2445;2;0;0;89.8;84.8;0.1;0.0;0.0;0.0;4755;7993;155;1;0;0;4926184;4622555;4409;3;0;0;88.5;83.0;0.1;0.0;0.0;0.0
FR;24;2021-10-06;2683;4734;67;0;0;0;2451606;2291425;1990;1;0;0;86.1;80.5;0.1;0.0;0.0;0.0;2392;4120;120;0;0;0;2445569;2312851;2565;2;0;0;89.9;85.0;0.1;0.0;0.0;0.0;5185;8981;192;0;0;0;4931369;4631536;4601;3;0;0;88.6;83.2;0.1;0.0;0.0;0.0
FR;24;2021-10-07;2205;3855;88;0;0;0;2453811;2295280;2078;1;0;0;86.2;80.7;0.1;0.0;0.0;0.0;2007;3399;80;1;0;0;2447576;2316250;2645;3;0;0;89.9;85.1;0.1;0.0;0.0;0.0;4301;7378;169;1;0;0;4935670;4638914;4770;4;0;0;88.7;83.3;0.1;0.0;0.0;0.0
FR;24;2021-10-08;3495;5582;90;0;0;0;2457306;2300862;2168;1;0;0;86.3;80.8;0.1;0.0;0.0;0.0;3182;5362;128;0;0;0;2450758;2321612;2773;3;0;0;90.1;85.3;0.1;0.0;0.0;0.0;6829;11119;219;0;0;0;4942499;4650033;4989;4;0;0;88.8;83.5;0.1;0.0;0.0;0.0
FR;24;2021-10-09;2382;4689;78;0;0;0;2459688;2305551;2246;1;0;0;86.4;81.0;0.1;0.0;0.0;0.0;2266;4304;101;0;0;0;2453024;2325916;2874;3;0;0;90.1;85.5;0.1;0.0;0.0;0.0;4774;9164;181;0;0;0;4947273;4659197;5170;4;0;0;88.9;83.7;0.1;0.0;0.0;0.0
FR;24;2021-10-10;320;611;15;0;0;0;2460008;2306162;2261;1;0;0;86.4;81.0;0.1;0.0;0.0;0.0;336;530;20;0;0;0;2453360;2326446;2894;3;0;0;90.1;85.5;0.1;0.0;0.0;0.0;670;1167;35;0;0;0;4947943;4660364;5205;4;0;0;88.9;83.7;0.1;0.0;0.0;0.0
FR;24;2021-10-11;2454;3628;95;0;0;0;2462462;2309790;2356;1;0;0;86.5;81.2;0.1;0.0;0.0;0.0;2335;3206;120;1;0;0;2455695;2329652;3014;4;0;0;90.2;85.6;0.1;0.0;0.0;0.0;4887;6943;216;1;0;0;4952830;4667307;5421;5;0;0;89.0;83.8;0.1;0.0;0.0;0.0
FR;24;2021-10-12;2390;3287;104;0;0;0;2464852;2313077;2460;1;0;0;86.6;81.3;0.1;0.0;0.0;0.0;2350;3077;155;0;0;0;2458045;2332729;3169;4;0;0;90.3;85.7;0.1;0.0;0.0;0.0;4840;6483;261;0;0;0;4957670;4673790;5682;5;0;0;89.0;83.9;0.1;0.0;0.0;0.0
FR;24;2021-10-13;2977;3948;116;0;0;0;2467829;2317025;2576;1;0;0;86.7;81.4;0.1;0.0;0.0;0.0;2617;3657;161;0;0;0;2460662;2336386;3330;4;0;0;90.4;85.8;0.1;0.0;0.0;0.0;5714;7729;279;0;0;0;4963384;4681519;5961;5;0;0;89.2;84.1;0.1;0.0;0.0;0.0
FR;24;2021-10-14;2328;3084;95;0;0;0;2470157;2320109;2671;1;0;0;86.8;81.5;0.1;0.0;0.0;0.0;2134;2923;132;0;0;0;2462796;2339309;3462;4;0;0;90.5;86.0;0.1;0.0;0.0;0.0;4567;6124;228;0;0;0;4967951;4687643;6189;5;0;0;89.2;84.2;0.1;0.0;0.0;0.0
FR;24;2021-10-15;3388;4612;123;0;0;0;2473545;2324721;2794;1;0;0;86.9;81.7;0.1;0.0;0.0;0.0;3081;4080;192;0;0;0;2465877;2343389;3654;4;0;0;90.6;86.1;0.1;0.0;0.0;0.0;6617;8882;317;0;0;0;4974568;4696525;6506;5;0;0;89.4;84.4;0.1;0.0;0.0;0.0
FR;24;2021-10-16;2354;3421;88;0;0;0;2475899;2328142;2882;1;0;0;87.0;81.8;0.1;0.0;0.0;0.0;2217;2973;135;0;0;0;2468094;2346362;3789;4;0;0;90.7;86.2;0.1;0.0;0.0;0.0;4697;6564;227;0;0;0;4979265;4703089;6733;5;0;0;89.4;84.5;0.1;0.0;0.0;0.0
FR;24;2021-10-17;319;448;17;0;0;0;2476218;2328590;2899;1;0;0;87.0;81.8;0.1;0.0;0.0;0.0;278;372;24;0;0;0;2468372;2346734;3813;4;0;0;90.7;86.2;0.1;0.0;0.0;0.0;614;847;42;0;0;0;4979879;4703936;6775;5;0;0;89.4;84.5;0.1;0.0;0.0;0.0
FR;24;2021-10-18;2477;3124;110;1;0;0;2478695;2331714;3009;2;0;0;87.1;81.9;0.1;0.0;0.0;0.0;2333;2766;173;0;0;0;2470705;2349500;3986;4;0;0;90.8;86.3;0.1;0.0;0.0;0.0;4904;6003;286;1;0;0;4984783;4709939;7061;6;0;0;89.5;84.6;0.1;0.0;0.0;0.0
FR;24;2021-10-19;2191;2900;115;0;0;0;2480886;2334614;3124;2;0;0;87.2;82.0;0.1;0.0;0.0;0.0;1961;2556;178;3;0;0;2472666;2352056;4164;7;0;0;90.9;86.4;0.2;0.0;0.0;0.0;4246;5570;295;3;0;0;4989029;4715509;7356;9;0;0;89.6;84.7;0.1;0.0;0.0;0.0
FR;24;2021-10-20;2488;3365;145;0;0;0;2483374;2337979;3269;2;0;0;87.3;82.2;0.1;0.0;0.0;0.0;2299;3095;230;1;0;0;2474965;2355151;4394;8;0;0;90.9;86.5;0.2;0.0;0.0;0.0;4897;6570;380;1;0;0;4993926;4722079;7736;10;0;0;89.7;84.8;0.1;0.0;0.0;0.0
FR;24;2021-10-21;1969;2864;172;0;0;0;2485343;2340843;3441;2;0;0;87.3;82.3;0.1;0.0;0.0;0.0;1866;2467;238;0;0;0;2476831;2357618;4632;8;0;0;91.0;86.6;0.2;0.0;0.0;0.0;3967;5472;413;0;0;0;4997893;4727551;8149;10;0;0;89.8;84.9;0.1;0.0;0.0;0.0
FR;24;2021-10-22;2879;3852;175;0;0;0;2488222;2344695;3616;2;0;0;87.4;82.4;0.1;0.0;0.0;0.0;2581;3394;246;0;0;0;2479412;2361012;4878;8;0;0;91.1;86.8;0.2;0.0;0.0;0.0;5600;7418;424;0;0;0;5003493;4734969;8573;10;0;0;89.9;85.0;0.2;0.0;0.0;0.0
FR;24;2021-10-23;2153;2990;147;0;0;0;2490375;2347685;3763;2;0;0;87.5;82.5;0.1;0.0;0.0;0.0;1835;2784;194;0;0;0;2481247;2363796;5072;8;0;0;91.2;86.9;0.2;0.0;0.0;0.0;4112;5911;343;0;0;0;5007605;4740880;8916;10;0;0;89.9;85.2;0.2;0.0;0.0;0.0
FR;24;2021-10-24;257;400;21;0;0;0;2490632;2348085;3784;2;0;0;87.5;82.5;0.1;0.0;0.0;0.0;235;342;35;0;0;0;2481482;2364138;5107;8;0;0;91.2;86.9;0.2;0.0;0.0;0.0;506;754;56;0;0;0;5008111;4741634;8972;10;0;0;90.0;85.2;0.2;0.0;0.0;0.0
FR;24;2021-10-25;1944;2666;134;0;0;0;2492576;2350751;3918;2;0;0;87.6;82.6;0.1;0.0;0.0;0.0;1852;2432;229;0;0;0;2483334;2366570;5336;8;0;0;91.2;87.0;0.2;0.0;0.0;0.0;3878;5194;367;0;0;0;5011989;4746828;9339;10;0;0;90.0;85.3;0.2;0.0;0.0;0.0
FR;24;2021-10-26;1768;2359;157;0;0;0;2494344;2353110;4075;2;0;0;87.6;82.7;0.1;0.0;0.0;0.0;1608;2100;276;1;0;0;2484942;2368670;5612;9;0;0;91.3;87.0;0.2;0.0;0.0;0.0;3480;4548;434;1;0;0;5015469;4751376;9773;11;0;0;90.1;85.3;0.2;0.0;0.0;0.0
FR;24;2021-10-27;2277;2974;177;0;0;0;2496621;2356084;4252;2;0;0;87.7;82.8;0.1;0.0;0.0;0.0;2025;2731;362;0;0;0;2486967;2371401;5974;9;0;0;91.4;87.1;0.2;0.0;0.0;0.0;4397;5816;549;0;0;0;5019866;4757192;10322;11;0;0;90.2;85.4;0.2;0.0;0.0;0.0
FR;24;2021-10-28;1729;2258;162;0;0;0;2498350;2358342;4414;2;0;0;87.8;82.9;0.2;0.0;0.0;0.0;1651;2128;314;0;0;0;2488618;2373529;6288;9;0;0;91.4;87.2;0.2;0.0;0.0;0.0;3501;4484;478;0;0;0;5023367;4761676;10800;11;0;0;90.2;85.5;0.2;0.0;0.0;0.0
FR;24;2021-10-29;2323;3352;207;0;0;0;2500673;2361694;4621;2;0;0;87.9;83.0;0.2;0.0;0.0;0.0;2096;2935;381;0;0;0;2490714;2376464;6669;9;0;0;91.5;87.3;0.2;0.0;0.0;0.0;4540;6443;589;0;0;0;5027907;4768119;11389;11;0;0;90.3;85.6;0.2;0.0;0.0;0.0
FR;24;2021-10-30;1681;2560;141;0;0;0;2502354;2364254;4762;2;0;0;87.9;83.1;0.2;0.0;0.0;0.0;1493;2280;206;0;0;0;2492207;2378744;6875;9;0;0;91.6;87.4;0.3;0.0;0.0;0.0;3247;4952;350;0;0;0;5031154;4773071;11739;11;0;0;90.4;85.7;0.2;0.0;0.0;0.0
FR;24;2021-10-31;198;286;21;0;0;0;2502552;2364540;4783;2;0;0;87.9;83.1;0.2;0.0;0.0;0.0;184;275;29;0;0;0;2492391;2379019;6904;9;0;0;91.6;87.4;0.3;0.0;0.0;0.0;393;576;52;0;0;0;5031547;4773647;11791;11;0;0;90.4;85.7;0.2;0.0;0.0;0.0
FR;24;2021-11-01;749;440;59;0;0;0;2503301;2364980;4842;2;0;0;88.0;83.1;0.2;0.0;0.0;0.0;563;346;58;1;0;0;2492954;2379365;6962;10;0;0;91.6;87.4;0.3;0.0;0.0;0.0;1328;789;117;1;0;0;5032875;4774436;11908;12;0;0;90.4;85.8;0.2;0.0;0.0;0.0
FR;24;2021-11-02;1978;2791;232;0;0;0;2505279;2367771;5074;2;0;0;88.0;83.2;0.2;0.0;0.0;0.0;1944;2576;354;0;0;0;2494898;2381941;7316;10;0;0;91.7;87.5;0.3;0.0;0.0;0.0;4015;5474;588;0;0;0;5036890;4779910;12496;12;0;0;90.5;85.9;0.2;0.0;0.0;0.0
FR;24;2021-11-03;2136;3236;230;1;0;0;2507415;2371007;5304;3;0;0;88.1;83.3;0.2;0.0;0.0;0.0;2087;2888;404;1;0;0;2496985;2384829;7720;11;0;0;91.7;87.6;0.3;0.0;0.0;0.0;4325;6238;635;2;0;0;5041215;4786148;13131;14;0;0;90.5;86.0;0.2;0.0;0.0;0.0
FR;24;2021-11-04;1760;2358;219;0;0;0;2509175;2373365;5523;3;0;0;88.2;83.4;0.2;0.0;0.0;0.0;1517;2109;416;0;0;0;2498502;2386938;8136;11;0;0;91.8;87.7;0.3;0.0;0.0;0.0;3350;4553;640;0;0;0;5044565;4790701;13771;14;0;0;90.6;86.0;0.2;0.0;0.0;0.0
FR;24;2021-11-05;2276;3236;304;0;0;0;2511451;2376601;5827;3;0;0;88.2;83.5;0.2;0.0;0.0;0.0;2098;2905;551;0;0;0;2500600;2389843;8687;11;0;0;91.9;87.8;0.3;0.0;0.0;0.0;4471;6267;858;0;0;0;5049036;4796968;14629;14;0;0;90.7;86.2;0.3;0.0;0.0;0.0
FR;24;2021-11-06;1552;2467;199;0;0;0;2513003;2379068;6026;3;0;0;88.3;83.6;0.2;0.0;0.0;0.0;1412;2212;342;1;0;0;2502012;2392055;9029;12;0;0;91.9;87.9;0.3;0.0;0.0;0.0;3017;4769;544;1;0;0;5052053;4801737;15173;15;0;0;90.7;86.2;0.3;0.0;0.0;0.0
FR;24;2021-11-07;190;292;36;0;0;0;2513193;2379360;6062;3;0;0;88.3;83.6;0.2;0.0;0.0;0.0;158;303;59;0;0;0;2502170;2392358;9088;12;0;0;91.9;87.9;0.3;0.0;0.0;0.0;357;605;95;0;0;0;5052410;4802342;15268;15;0;0;90.7;86.3;0.3;0.0;0.0;0.0
FR;24;2021-11-08;1521;2472;321;1;0;0;2514714;2381832;6383;4;0;0;88.4;83.7;0.2;0.0;0.0;0.0;1369;2130;579;0;0;0;2503539;2394488;9667;12;0;0;92.0;88.0;0.4;0.0;0.0;0.0;2928;4658;903;1;0;0;5055338;4807000;16171;16;0;0;90.8;86.3;0.3;0.0;0.0;0.0
FR;24;2021-11-09;1521;2328;323;0;0;0;2516235;2384160;6706;4;0;0;88.4;83.8;0.2;0.0;0.0;0.0;1430;2061;666;0;0;0;2504969;2396549;10333;12;0;0;92.0;88.1;0.4;0.0;0.0;0.0;3029;4486;995;0;0;0;5058367;4811486;17166;16;0;0;90.9;86.4;0.3;0.0;0.0;0.0
FR;24;2021-11-10;1989;2983;478;1;0;0;2518224;2387143;7184;5;0;0;88.5;83.9;0.3;0.0;0.0;0.0;1818;2721;994;0;0;0;2506787;2399270;11327;12;0;0;92.1;88.2;0.4;0.0;0.0;0.0;3876;5800;1475;1;0;0;5062243;4817286;18641;17;0;0;90.9;86.5;0.3;0.0;0.0;0.0
FR;24;2021-11-11;375;522;128;1;0;0;2518599;2387665;7312;6;0;0;88.5;83.9;0.3;0.0;0.0;0.0;361;430;133;0;0;0;2507148;2399700;11460;12;0;0;92.1;88.2;0.4;0.0;0.0;0.0;752;964;265;1;0;0;5062995;4818250;18906;18;0;0;90.9;86.5;0.3;0.0;0.0;0.0
FR;24;2021-11-12;1966;3062;461;1;0;0;2520565;2390727;7773;7;0;0;88.6;84.0;0.3;0.0;0.0;0.0;1771;2733;938;1;0;0;2508919;2402433;12398;13;0;0;92.2;88.3;0.5;0.0;0.0;0.0;3828;5909;1407;2;0;0;5066823;4824159;20313;20;0;0;91.0;86.6;0.4;0.0;0.0;0.0
FR;24;2021-11-13;1492;2266;282;0;0;0;2522057;2392993;8055;7;0;0;88.6;84.1;0.3;0.0;0.0;0.0;1376;1955;489;0;0;0;2510295;2404388;12887;13;0;0;92.2;88.3;0.5;0.0;0.0;0.0;2934;4329;779;0;0;0;5069757;4828488;21092;20;0;0;91.1;86.7;0.4;0.0;0.0;0.0
FR;24;2021-11-14;150;233;33;0;0;0;2522207;2393226;8088;7;0;0;88.6;84.1;0.3;0.0;0.0;0.0;161;227;69;0;0;0;2510456;2404615;12956;13;0;0;92.2;88.4;0.5;0.0;0.0;0.0;316;473;103;0;0;0;5070073;4828961;21195;20;0;0;91.1;86.7;0.4;0.0;0.0;0.0
FR;24;2021-11-15;1564;2138;433;0;0;0;2523771;2395364;8521;7;0;0;88.7;84.2;0.3;0.0;0.0;0.0;1351;1974;787;2;0;0;2511807;2406589;13743;15;0;0;92.3;88.4;0.5;0.0;0.0;0.0;2960;4174;1227;2;0;0;5073033;4833135;22422;22;0;0;91.1;86.8;0.4;0.0;0.0;0.0
FR;24;2021-11-16;1599;2007;461;3;0;0;2525370;2397371;8982;10;0;0;88.7;84.2;0.3;0.0;0.0;0.0;1419;1753;954;0;0;0;2513226;2408342;14697;15;0;0;92.3;88.5;0.5;0.0;0.0;0.0;3072;3847;1419;3;0;0;5076105;4836982;23841;25;0;0;91.2;86.9;0.4;0.0;0.0;0.0
FR;24;2021-11-17;1975;2468;511;0;0;0;2527345;2399839;9493;10;0;0;88.8;84.3;0.3;0.0;0.0;0.0;1710;2163;1016;1;0;0;2514936;2410505;15713;16;0;0;92.4;88.6;0.6;0.0;0.0;0.0;3764;4712;1534;1;0;0;5079869;4841694;25375;26;0;0;91.2;87.0;0.5;0.0;0.0;0.0
FR;24;2021-11-18;1595;2142;559;2;0;0;2528940;2401981;10052;12;0;0;88.9;84.4;0.4;0.0;0.0;0.0;1415;1941;1057;0;0;0;2516351;2412446;16770;16;0;0;92.5;88.6;0.6;0.0;0.0;0.0;3077;4179;1630;2;0;0;5082946;4845873;27005;28;0;0;91.3;87.0;0.5;0.0;0.0;0.0
FR;24;2021-11-19;2166;2792;714;0;0;0;2531106;2404773;10766;12;0;0;88.9;84.5;0.4;0.0;0.0;0.0;1989;2560;1434;0;0;0;2518340;2415006;18204;16;0;0;92.5;88.7;0.7;0.0;0.0;0.0;4252;5470;2158;0;0;0;5087198;4851343;29163;28;0;0;91.4;87.1;0.5;0.0;0.0;0.0
FR;24;2021-11-20;1731;2295;432;0;0;0;2532837;2407068;11198;12;0;0;89.0;84.6;0.4;0.0;0.0;0.0;1462;1952;774;0;0;0;2519802;2416958;18978;16;0;0;92.6;88.8;0.7;0.0;0.0;0.0;3261;4364;1214;0;0;0;5090459;4855707;30377;28;0;0;91.4;87.2;0.5;0.0;0.0;0.0
FR;24;2021-11-21;170;283;69;0;0;0;2533007;2407351;11267;12;0;0;89.0;84.6;0.4;0.0;0.0;0.0;153;231;102;0;0;0;2519955;2417189;19080;16;0;0;92.6;88.8;0.7;0.0;0.0;0.0;328;524;175;0;0;0;5090787;4856231;30552;28;0;0;91.4;87.2;0.5;0.0;0.0;0.0
FR;24;2021-11-22;1699;1393;691;0;0;0;2534706;2408744;11958;12;0;0;89.1;84.6;0.4;0.0;0.0;0.0;1462;1342;1139;2;0;0;2521417;2418531;20219;18;0;0;92.6;88.9;0.7;0.0;0.0;0.0;3213;2780;1833;2;0;0;5094000;4859011;32385;30;0;0;91.5;87.3;0.6;0.0;0.0;0.0
FR;24;2021-11-23;1847;1882;771;0;0;0;2536553;2410626;12729;12;0;0;89.1;84.7;0.4;0.0;0.0;0.0;1496;1611;1455;2;0;0;2522913;2420142;21674;20;0;0;92.7;88.9;0.8;0.0;0.0;0.0;3402;3559;2231;2;0;0;5097402;4862570;34616;32;0;0;91.6;87.3;0.6;0.0;0.0;0.0
FR;24;2021-11-24;1922;2199;818;1;0;0;2538475;2412825;13547;13;0;0;89.2;84.8;0.5;0.0;0.0;0.0;1741;2107;1627;0;0;0;2524654;2422249;23301;20;0;0;92.8;89.0;0.9;0.0;0.0;0.0;3725;4395;2461;1;0;0;5101127;4866965;37077;33;0;0;91.6;87.4;0.7;0.0;0.0;0.0
FR;24;2021-11-25;1628;1799;1306;6;0;0;2540103;2414624;14853;19;0;0;89.3;84.8;0.5;0.0;0.0;0.0;1460;1665;2350;0;0;0;2526114;2423914;25651;20;0;0;92.8;89.1;0.9;0.0;0.0;0.0;3157;3569;3681;6;0;0;5104284;4870534;40758;39;0;0;91.7;87.5;0.7;0.0;0.0;0.0
FR;24;2021-11-26;2070;2549;2784;3;0;0;2542173;2417173;17637;22;0;0;89.3;84.9;0.6;0.0;0.0;0.0;1811;2340;4749;1;0;0;2527925;2426254;30400;21;0;0;92.9;89.1;1.1;0.0;0.0;0.0;3953;4987;7560;4;0;0;5108237;4875521;48318;43;0;0;91.8;87.6;0.9;0.0;0.0;0.0
FR;24;2021-11-27;1504;2028;3611;3;0;0;2543677;2419201;21248;25;0;0;89.4;85.0;0.7;0.0;0.0;0.0;1275;1820;4630;3;0;0;2529200;2428074;35030;24;0;0;92.9;89.2;1.3;0.0;0.0;0.0;2830;3917;8277;6;0;0;5111067;4879438;56595;49;0;0;91.8;87.6;1.0;0.0;0.0;0.0
FR;24;2021-11-28;253;315;1798;1;0;0;2543930;2419516;23046;26;0;0;89.4;85.0;0.8;0.0;0.0;0.0;232;283;2289;1;0;0;2529432;2428357;37319;25;0;0;92.9;89.2;1.4;0.0;0.0;0.0;501;616;4109;2;0;0;5111568;4880054;60704;51;0;0;91.8;87.7;1.1;0.0;0.0;0.0
FR;24;2021-11-29;1229;1602;4236;7;0;0;2545159;2421118;27282;33;0;0;89.4;85.1;1.0;0.0;0.0;0.0;1195;1549;6193;8;0;0;2530627;2429906;43512;33;0;0;93.0;89.3;1.6;0.0;0.0;0.0;2467;3209;10479;15;0;0;5114035;4883263;71183;66;0;0;91.9;87.7;1.3;0.0;0.0;0.0
FR;24;2021-11-30;1530;1790;5642;18;0;0;2546689;2422908;32924;51;0;0;89.5;85.1;1.2;0.0;0.0;0.0;1349;1728;8554;10;0;0;2531976;2431634;52066;43;0;0;93.0;89.3;1.9;0.0;0.0;0.0;2918;3582;14258;29;0;0;5116953;4886845;85441;95;0;0;91.9;87.8;1.5;0.0;0.0;0.0
FR;24;2021-12-01;1570;1846;5950;9;0;0;2548259;2424754;38874;60;0;0;89.5;85.2;1.4;0.0;0.0;0.0;1381;1749;8969;10;0;0;2533357;2433383;61035;53;0;0;93.1;89.4;2.2;0.0;0.0;0.0;3000;3667;14976;19;0;0;5119953;4890512;100417;114;0;0;92.0;87.8;1.8;0.0;0.0;0.0
FR;24;2021-12-02;1384;1434;7285;15;0;0;2549643;2426188;46159;75;0;0;89.6;85.3;1.6;0.0;0.0;0.0;1166;1305;10979;15;0;0;2534523;2434688;72014;68;0;0;93.1;89.5;2.6;0.0;0.0;0.0;2595;2797;18346;30;0;0;5122548;4893309;118763;144;0;0;92.0;87.9;2.1;0.0;0.0;0.0
FR;24;2021-12-03;1426;2148;8399;12;0;0;2551069;2428336;54558;87;0;0;89.6;85.3;1.9;0.0;0.0;0.0;1345;2106;12708;20;0;0;2535868;2436794;84722;88;0;0;93.2;89.5;3.1;0.0;0.0;0.0;2823;4346;21186;32;0;0;5125371;4897655;139949;176;0;0;92.1;88.0;2.5;0.0;0.0;0.0
FR;24;2021-12-04;1123;1824;8512;15;0;0;2552192;2430160;63070;102;0;0;89.7;85.4;2.2;0.0;0.0;0.0;960;1663;10953;15;0;0;2536828;2438457;95675;103;0;0;93.2;89.6;3.5;0.0;0.0;0.0;2123;3589;19563;30;0;0;5127494;4901244;159512;206;0;0;92.1;88.0;2.9;0.0;0.0;0.0
FR;24;2021-12-05;278;345;3673;7;0;0;2552470;2430505;66743;109;0;0;89.7;85.4;2.3;0.0;0.0;0.0;269;344;4588;5;0;0;2537097;2438801;100263;108;0;0;93.2;89.6;3.7;0.0;0.0;0.0;569;716;8309;12;0;0;5128063;4901960;167821;218;0;0;92.1;88.0;3.0;0.0;0.0;0.0
