ID,PM2.5,PM2.5_PopWtd,NO2,NO2_PopWtd,Access_City,Access_Motor,Access_Walk,Diabetes,Obesity,Smoking,COPD,COPD_F,COPD_M,CVD,CVD_F,CVD_M,HIV,HIV_F,HIV_M,Hypertension,Hypertension_F,Hypertension_M,Risk_Tot,Risk_Age,Risk_High,Cases_MERS,Cases_SARS,WorldPop,WorldPop_Density,WorldPop_65,WorldPop_F,WorldPop_M,Sex_Ratio
US16085,8.111026675068581,7.692558615970896,0.8883824348449707,4.360498428344727,248.459376179,104.97810783,863.63375676,,,,,,,,,,,,,,,,,,,,,12720.3730317,0.806465037195,0.21497765,0.48008116466250056,0.519918832845434,1.0829811
US16087,6.790924845782341,6.778912350278306,1.7907212972640991,3.8204753398895264,113.870569366,45.0926608187,436.619085806,,,,,,,,,,,,,,,,,,,,,10419.9353744,1.67307889763,0.25498059,0.5076547320049567,0.4923452896458494,0.96984279
US16900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US17,9.286473131473887,9.47309111629804,5.686415179226684,11.308411238708496,47.4080092914,15.7304508403,171.826255278,11.3,31.6,14.6,3.975272783107811,3.8767602,4.0783367,8.020264658496222,7.5667024,8.4947815,0.36419037168599666,0.18974803,0.54669189,32.200001,,,,,,,,13450177.6501,60.6289899664,0.15738924,0.5112891204042105,0.4887108684360856,0.95584059
US17001,8.527558932621467,8.526734824063464,4.034448146820068,6.510319232940674,96.2890258216,22.1730822087,260.399647887,,,,,,,,,,,,,,,,,,,,,65941.3154354,19.3149723009,0.21761866,0.5158186150126454,0.48418140871451254,0.93866605
US17003,9.782758625348434,9.727696273882287,3.955342531204224,4.510227203369141,123.223974763,16.0781636253,179.470031546,,,,,,,,,,,,,,,,,,,,,6939.60057915,7.27421444355,0.21397905,0.49591835448568866,0.5040816052886533,1.0164609
US17005,9.59996295968693,9.535929346153116,4.8969244956970215,7.528345108032227,49.5571526352,13.3686699398,144.132785763,,,,,,,,,,,,,,,,,,,,,17795.4044775,12.1636394241,0.1890711,0.48037035689794705,0.5196296893218509,1.0817273
US17007,9.225880945410044,9.162865951842583,6.453922271728516,7.84624719619751,13.6358885017,10.0754287633,110.152439024,,,,,,,,,,,,,,,,,,,,,70774.5298991,61.5430694774,0.15294465,0.502182551416028,0.4978174076214957,0.99130762
US17009,8.596432296745496,8.585356565106629,4.158337593078613,5.259191989898682,74.0474243663,29.065158426,309.049059689,,,,,,,,,,,,,,,,,,,,,6937.80447931,5.64967791475,0.15795065,0.36493971652712365,0.6350603152826514,1.7401787
US17011,9.017965678296076,9.063620727790571,6.218912601470947,7.963308811187744,48.7507155123,16.1345307679,188.323125358,,,,,,,,,,,,,,,,,,,,,34140.1351438,9.79068974587,0.22520897,0.5128061129886711,0.48719394138135397,0.95005488
US17013,9.141263447333404,9.138292347784631,3.3344547748565674,2.5121700763702393,50.3713768116,27.1765258982,283.270833333,,,,,,,,,,,,,,,,,,,,,5034.10046023,4.55987360528,0.25168669,0.5050598850949105,0.494940142669732,0.97996324
US17015,8.949308508254074,8.94023292084053,6.279151439666748,6.701199054718018,52.8874276696,28.4022699147,289.218832194,,,,,,,,,,,,,,,,,,,,,14259.1940936,7.60490351657,0.26173171,0.5008931397606627,0.4991068747142087,0.99643379
US17017,8.768914730927776,8.800055054197607,4.120826244354248,5.536872386932373,48.8422442244,22.3708314204,217.64620462,,,,,,,,,,,,,,,,,,,,,13550.6694973,8.93254416433,0.19795714,0.5012750699405253,0.4987249228790177,0.99491268
US17019,9.131274998307246,9.114496331041044,6.613261699676514,12.332443237304688,17.9700767263,15.265199525,175.161381074,,,,,,,,,,,,,,,,,,,,,224933.767266,57.8384590552,0.12769078,0.50228114423742,0.4977188234597378,0.99091685
US17021,9.110309836268415,9.16992163557504,4.475392818450928,6.68043327331543,43.188104622,16.0862077332,165.007524185,,,,,,,,,,,,,,,,,,,,,34279.3555815,12.2865073769,0.21889322,0.4960578374809669,0.5039421747275473,1.0158939
US17023,9.744791682774135,9.815237066673742,4.499329566955566,6.306743621826172,81.4941236587,12.8844580026,146.970873786,,,,,,,,,,,,,,,,,,,,,15628.4963249,8.01050554838,0.22595647,0.5155268640376733,0.4844731535647879,0.93976319
US17025,9.894863954166205,9.882947663763575,3.7393503189086914,6.779784679412842,97.0021965953,16.1268425859,173.901153213,,,,,,,,,,,,,,,,,,,,,13317.5291525,7.32537357123,0.22240058,0.5128665852192135,0.4871334258564147,0.94982481
US17027,9.751620374785546,9.594276203545755,5.305699348449707,7.175957202911377,46.2469325153,12.468546535,130.143149284,,,,,,,,,,,,,,,,,,,,,39410.1240431,20.8850683853,0.18303807,0.4857756088020193,0.5142244154785438,1.0585637
US17029,9.49650001287455,9.472939282318706,5.271481990814209,7.444727420806885,49.1542741528,10.2031918047,128.972685888,,,,,,,,,,,,,,,,,,,,,54418.7246778,27.6799209958,0.17419837,0.5194906930910252,0.48050929445370316,0.92496228
US17031,10.006605906070495,10.004979449802512,13.348755836486816,15.09915542602539,0.235668789809,1.82733715839,23.7340127389,,,,,,,,,,,,,,,,,,,,,5011494.30421,1279.09502405,0.15167944,0.5184212217536488,0.48157881731453894,0.92893344
US17033,9.70248335540292,9.76584541515765,3.989498853683472,5.499408721923828,89.4415659182,16.5292189731,161.678180771,,,,,,,,,,,,,,,,,,,,,19268.7867564,11.1187459644,0.21104644,0.48500095092370016,0.5149990669082476,1.0618517
US17035,9.91700001473229,9.92697725290077,5.7497687339782715,7.232338905334473,66.6049107143,11.7631201596,158.794642857,,,,,,,,,,,,,,,,,,,,,10570.3558262,8.0017833658,0.2085664,0.5025345302788762,0.49746548616333275,0.98991311
US17037,9.336702401808308,9.22341343089552,5.834412574768066,9.105874061584473,26.6447574335,14.9441678429,161.232394366,,,,,,,,,,,,,,,,,,,,,123841.618493,48.3378682644,0.12627643,0.5018192248796615,0.4981807630646176,0.99274945
US17039,8.87336735818664,8.98069121303633,6.400638580322266,9.13647174835205,32.2655860349,15.3278479146,169.319201995,,,,,,,,,,,,,,,,,,,,,16318.0137382,10.2051367969,0.21100181,0.5078861639023351,0.4921138337566938,0.96894521
US17041,9.354479155772284,9.375549593213172,5.613933563232422,7.395532131195068,32.8046594982,26.984077469,336.51135006,,,,,,,,,,,,,,,,,,,,,20575.0489959,12.2034691553,0.19922878,0.5102831104845563,0.48971688971471417,0.95969647
US17043,10.150491451198208,10.188786072377374,12.058568000793455,11.946380615234377,0.315484804631,1.77862380182,23.0390738061,,,,,,,,,,,,,,,,,,,,,932131.036259,687.919583955,0.14842662,0.5114616523373989,0.48853834094787996,0.95518082
US17045,9.40111109825672,9.45060400754619,5.590216159820557,9.520974159240724,58.5539714868,19.8070473424,212.063543788,,,,,,,,,,,,,,,,,,,,,17529.3236537,7.16652643241,0.23240075,0.5175689022140334,0.48243107190362156,0.93210977
US17047,9.776775357947772,9.724119940191784,4.508238315582275,6.446707248687744,53.9858989424,26.566453184,297.50293772,,,,,,,,,,,,,,,,,,,,,6634.37842556,7.74139839622,0.2228056,0.5095868042400116,0.490413191907329,0.96237421
US17049,9.774551298564772,9.795571742620709,5.384848117828369,9.870871543884276,83.0355437666,12.4144519621,146.952785146,,,,,,,,,,,,,,,,,,,,,34356.3589761,18.2068675019,0.19173843,0.5062251506947748,0.49377487910756845,0.97540563
US17051,9.599036807879765,9.421970164489608,4.491244792938232,8.005332946777344,77.6871209418,17.7798345112,211.013913664,,,,,,,,,,,,,,,,,,,,,22429.1043239,8.01039440139,0.20353436,0.47755366622404394,0.5224463639198259,1.0940056
US17053,9.0263364644920685,9.063926540154297,6.1711554527282715,7.464624404907227,35.5293506494,21.6522541063,244.647792208,,,,,,,,,,,,,,,,,,,,,14041.6556149,7.28679585622,0.23075604,0.5168425219244834,0.4831574912577227,0.93482536
US17055,9.62689541537384,9.637734370681374,4.806845188140869,6.039821624755859,86.7889294404,11.5409045264,118.501216545,,,,,,,,,,,,,,,,,,,,,39844.8010577,24.8099632987,0.23012254,0.513412426639453,0.48658759700980553,0.94775188
US17057,8.919867026192925,8.94495890183238,5.027196884155273,5.787190914154053,46.1748291572,18.3476183029,181.671697039,,,,,,,,,,,,,,,,,,,,,35961.7225558,10.2425868857,0.2244914,0.4865505252939561,0.5134494592507219,1.0552849
US17059,9.793994264081997,9.789225717347454,4.500532150268555,6.276707649230957,58.094972067,24.3599025741,245.726256983,,,,,,,,,,,,,,,,,,,,,4813.10673518,3.83514480891,0.25624818,0.5151388357705462,0.4848611569202454,0.94122422
US17061,9.014742428714566,9.011849920577122,3.977137327194214,5.732929706573486,55.1286384977,15.1029399701,149.510328638,,,,,,,,,,,,,,,,,,,,,13102.3956613,6.13120994911,0.21638463,0.4978626480703285,0.5021373396189459,1.008586
US17063,9.592619044886192,9.84472648813303,6.381561756134033,9.436634063720703,29.5235876529,10.6888911806,126.722772277,,,,,,,,,,,,,,,,,,,,,66554.8551562,38.8074957179,0.14252883,0.5027223471747443,0.49727765047831934,0.98916948
US17065,10.02246597206515,10.101564259174411,4.631022930145264,5.650607585906982,74.3777644949,15.3604290985,158.029886432,,,,,,,,,,,,,,,,,,,,,8370.9421601,5.00355179923,0.24498835,0.5141722780639285,0.48582773864864665,0.94487345
US17067,8.55302537522024,8.486844889432563,3.8463754653930664,5.191122055053711,99.6407947842,16.5792549438,170.226016765,,,,,,,,,,,,,,,,,,,,,18363.7088379,5.73507459022,0.24622677,0.5107794282079587,0.4892205806192341,0.95779228
US17069,9.645657890512242,9.886312069365449,3.7540299892425537,6.045067310333252,78.5870503597,17.8373585605,183.349640288,,,,,,,,,,,,,,,,,,,,,3763.19269222,5.43813972864,0.25481448,0.5037281253014242,0.4962718767659693,0.98519784
US17071,8.560021933494989,8.586148972765244,5.6066484451293945,6.1500372886657715,66.1763578275,20.9154561251,208.108626198,,,,,,,,,,,,,,,,,,,,,6502.61293396,4.14443144293,0.26070723,0.5073246452624075,0.4926753341366431,0.97112435
US17073,9.019676871790358,9.036672605138476,6.341985702514648,7.163956165313721,29.2828649139,15.142970787,165.638863705,,,,,,,,,,,,,,,,,,,,,49994.2831242,15.1222876964,0.21433342,0.5049685168458743,0.4950314406652675,0.98032141
US17075,9.228557951657672,9.200716641910914,5.167436599731445,7.823647499084473,35.1766292135,20.4742234103,225.388988764,,,,,,,,,,,,,,,,,,,,,27872.4421852,6.27757706874,0.23574299,0.513475852058613,0.4865241412968311,0.94751132
US17077,9.782936508046893,9.947191534570996,4.021691799163818,6.0556488037109375,85.3191304348,16.0981404242,166.18173913,,,,,,,,,,,,,,,,,,,,,60886.4888998,26.5069607748,0.14769191,0.4925531187937906,0.5074468664278897,1.0302379
US17079,9.654322913454642,9.614006220094234,4.159163475036621,5.528789520263672,92.2525879917,16.6482065282,169.819358178,,,,,,,,,,,,,,,,,,,,,9297.42491852,4.7949586996,0.21812476,0.5033079418236266,0.4966920454287577,0.98685515
US17081,9.707459677515525,9.642570197051953,4.792959213256836,6.8719587326049805,81.9821826281,14.359166327,162.23518931,,,,,,,,,,,,,,,,,,,,,37599.6681653,16.8608377423,0.20349313,0.4888374790754846,0.5111625165282001,1.0456696
US17083,9.325208330800129,9.324089897327736,4.546400547027588,5.298844337463379,33.8316151203,14.3620180555,150.338831615,,,,,,,,,,,,,,,,,,,,,24936.8154495,16.9985108722,0.19911374,0.5115667245416368,0.4884332975341571,0.95477933
US17085,8.71776570602894,8.77822024810375,5.683045387268066,6.889073371887207,64.5576237624,21.8656415056,233.947722772,,,,,,,,,,,,,,,,,,,,,23342.6386091,9.26662906275,0.26396462,0.4997928552709498,0.5002071186351708,1.0008287
US17087,9.379451774295978,9.384150858822526,4.320777893066406,5.356972694396973,95.5837070254,22.0710625677,296.490284006,,,,,,,,,,,,,,,,,,,,,12502.569037,9.35121094764,0.21845813,0.44628226274836447,0.5537177182955315,1.2407343
US17089,9.817923290042009,9.89705669054463,7.706323623657227,10.058971405029297,7.24904214559,7.1443472544,80.1436781609,,,,,,,,,,,,,,,,,,,,,669449.348207,312.388869905,0.12540087,0.5034886222576138,0.4965113804207068,0.98614216
US17091,9.459504506716865,9.51528782924906,8.121210098266602,9.874089241027832,12.3396778917,16.2102489412,179.109443631,,,,,,,,,,,,,,,,,,,,,124388.353179,45.6136241947,0.17042156,0.5105829314148541,0.4894170510674287,0.95854568
US17093,9.633404778525938,9.756009396020518,7.55615234375,8.813454627990723,12.0313935681,7.80353828954,86.2840735069,,,,,,,,,,,,,,,,,,,,,243199.231597,186.074392959,0.096613869,0.5064148401755034,0.4935851943764149,0.97466576
US17095,8.853065846069395,8.695650482995848,6.170612812042236,8.438529968261719,39.1142158575,18.7219992932,219.507858889,,,,,,,,,,,,,,,,,,,,,50084.3816869,17.5488373115,0.22914027,0.5000497791220742,0.4999502470956799,0.99980092
US17097,9.559812933003853,9.496177604008327,8.416523933410645,9.10361099243164,2.39703628002,3.59173543099,41.5365355135,,,,,,,,,,,,,,,,,,,,,781701.547902,400.667118351,0.13472158,0.5027058869906,0.4972940901080764,0.98923469
US17099,9.221502620564564,9.515364245924951,7.617807865142822,8.390896797180176,40.4189423494,12.2036600538,142.804074556,,,,,,,,,,,,,,,,,,,,,116768.091883,25.3623136149,0.20507841,0.5032505117826221,0.49674950634733067,0.987082
US17101,9.836448408923491,9.889273397544084,4.380319118499756,6.826938629150391,68.8102493075,13.9082992725,146.322714681,,,,,,,,,,,,,,,,,,,,,18535.8710235,12.7745492926,0.19962887,0.4459328018370746,0.5540671915001686,1.2424904
US17103,9.12159375747045,9.01308682963192,5.730124473571777,6.672721862792969,46.398250925,14.9209409005,177.051463169,,,,,,,,,,,,,,,,,,,,,35820.3880764,12.0647989479,0.19782308,0.47736132739627485,0.5226386983879238,1.0948492
US17105,9.141857340982382,9.137356646938247,5.088814735412598,6.4439849853515625,42.9780009565,17.147679897,193.584648494,,,,,,,,,,,,,,,,,,,,,38856.0227275,9.29347589752,0.19821393,0.5019154465904027,0.49808453468663105,0.99236739
US17107,8.871231354913915,8.892871295194777,6.100682735443115,7.210573673248291,31.5981155264,15.8894348377,173.87464154,,,,,,,,,,,,,,,,,,,,,29350.6308851,11.9651980779,0.19662158,0.4957868557226558,0.5042131481920812,1.0169958
US17109,8.644060856703101,8.526973637709622,4.677155494689941,6.657039165496826,77.4199060231,16.7900717235,171.422896198,,,,,,,,,,,,,,,,,,,,,32300.7024737,13.7391333363,0.17869405,0.5012224119020987,0.4987776043916646,0.99512231
US17111,9.609869045757112,9.728178349798426,6.4271321296691895,7.776249408721924,14.509244373,8.92281520817,97.6587620579,,,,,,,,,,,,,,,,,,,,,356329.950548,144.731905178,0.13248464,0.5028606484648073,0.49713934999729226,0.98862249
US17113,8.74058943999815,8.76819572607995,7.404202938079834,15.385697364807127,19.248455146,15.8351827162,189.2030684,,,,,,,,,,,,,,,,,,,,,191183.103903,40.7205759111,0.13100213,0.5155074428020805,0.48449254724411095,0.93983614
US17115,9.063294278550885,9.123470570124708,6.195836067199707,9.209959983825684,41.6936391173,10.5784614626,111.484205971,,,,,,,,,,,,,,,,,,,,,107093.544407,46.2207787686,0.20496021,0.5238794299942214,0.47612058488062475,0.90883625
US17117,9.35708333218539,9.346111539555418,4.723751068115234,5.8953657150268555,41.0742486741,16.8344429231,174.444313494,,,,,,,,,,,,,,,,,,,,,46117.6515096,13.6563966567,0.21366762,0.5091726753499567,0.49082735696738716,0.9639703
US17119,9.717270835488918,9.742614631926225,6.515769004821777,8.605984687805176,19.7445842068,8.05822745701,88.3784067086,,,,,,,,,,,,,,,,,,,,,280474.481073,97.8285598442,0.18048632,0.5137260596713538,0.48627397215685375,0.94656283
US17121,9.811997127087668,9.891513101814612,4.640024185180664,7.599140167236328,78.2274562584,15.4631489344,171.303723643,,,,,,,,,,,,,,,,,,,,,37172.3611893,16.7217099367,0.2195645,0.5155199020694995,0.4844800659362994,0.93978924
US17123,8.966304353570555,9.007754861838926,6.389482498168945,6.89204740524292,31.1534090909,26.6065294725,315.766414141,,,,,,,,,,,,,,,,,,,,,11684.235859,7.39040851294,0.24223271,0.5091640541831003,0.490835949325901,0.96400356
US17125,8.870806887603944,8.783886791754883,4.5938591957092285,4.9382781982421875,47.9381210479,24.7402731713,240.172990063,,,,,,,,,,,,,,,,,,,,,13410.1152749,6.10105335526,0.23742473,0.5107462433838829,0.4892537883160684,0.95791954
US17127,9.887685201565374,9.81820671119164,4.0850138664245605,5.147836685180664,107.956810631,12.1768705298,141.569213732,,,,,,,,,,,,,,,,,,,,,15314.2099318,16.996903365,0.22961737,0.5240683937167809,0.4759316107365993,0.90814787
US17129,8.802095238140652,8.774931998189668,4.67277193069458,5.61910343170166,28.8441767068,29.115768726,306.950200803,,,,,,,,,,,,,,,,,,,,,12960.7931785,10.3603462658,0.19798473,0.5149781582096403,0.48502182801805444,0.94182992
US17131,9.001130958426595,8.919250734236588,4.3248162269592285,3.797715902328491,39.1278558875,18.6249950567,172.246485062,,,,,,,,,,,,,,,,,,,,,15638.7900614,6.85310695066,0.22879858,0.5073536935305406,0.4926463025433245,0.97101158
US17133,9.711608522622196,9.776869776605825,4.208284378051758,6.7369842529296875,32.2707110241,14.0338790133,136.42074364,,,,,,,,,,,,,,,,,,,,,39207.9339636,25.6428606694,0.17967136,0.5075454120707981,0.49245463986766935,0.97026718
US17135,9.532605640625142,9.648328830344008,4.682613372802734,8.597552299499512,52.6156340058,15.9207827864,178.792146974,,,,,,,,,,,,,,,,,,,,,29724.0264433,10.7075023211,0.21476266,0.48057580715885334,0.5194241779272856,1.080837
US17137,9.010491797344306,9.1887604547717,5.118048667907715,8.278205871582031,40.0349248453,16.8213763194,188.553050398,,,,,,,,,,,,,,,,,,,,,34514.6074272,15.3603059311,0.20924805,0.5007047823577687,0.49929523423810324,0.99718481
US17139,9.301875007053225,9.383932527572526,5.4047770500183105,5.979028701782227,53.9294920394,24.8572148243,282.391963609,,,,,,,,,,,,,,,,,,,,,14596.5366682,10.9255513983,0.21878763,0.515403959926319,0.48459603540133966,0.94022572
US17141,9.02293136867822,8.870370241614873,6.357150554656982,7.764606952667236,27.5609278014,15.5668213187,164.201241424,,,,,,,,,,,,,,,,,,,,,55991.1272092,18.3157105689,0.19342355,0.5054139184279575,0.49458607783573627,0.97857624
US17143,9.080584587742395,9.146832780363406,7.015232086181641,10.223952293395996,13.8495821727,14.4296202017,171.707122961,,,,,,,,,,,,,,,,,,,,,189591.946211,75.5948748848,0.1757769,0.5177428100809528,0.482257183531645,0.93146092
US17145,9.60570651353267,9.564168325127245,4.564321041107178,6.257713794708252,69.0267753201,12.9073877971,124.75669383,,,,,,,,,,,,,,,,,,,,,21528.4176362,12.5383911685,0.1978756,0.46202753347160097,0.5379724694919239,1.1643732
US17147,9.025326797853095,8.986307016299412,5.793405055999756,7.577224731445312,28.470314319,14.311565872,155.025029104,,,,,,,,,,,,,,,,,,,,,17611.8358352,10.098529722,0.20458685,0.5079265264397358,0.4920734829176078,0.9687888
US17149,8.656391950142671,8.690606812068747,4.665189743041992,5.816998481750488,70.6214672279,18.5402726861,197.386951293,,,,,,,,,,,,,,,,,,,,,15551.6163337,4.67999287805,0.23693283,0.5032686270069463,0.4967313643958765,0.98701042
US17151,9.54811966490544,9.603963007958482,3.599059581756592,4.333747386932373,93.2142857143,23.3293153123,222.742574257,,,,,,,,,,,,,,,,,,,,,4455.11827262,3.13740723424,0.27000412,0.47423136058686804,0.5257686680049655,1.1086754
US17153,9.884801580792296,10.046264620115346,5.664196491241455,6.109581470489502,118.127741935,19.0200219247,245.803870968,,,,,,,,,,,,,,,,,,,,,5031.04760595,6.53382805968,0.22862743,0.5243808062718258,0.47561919254551793,0.90701103
US17155,8.964333337346769,8.954417822161393,6.560295581817627,6.530352592468262,41.8643578644,18.7258554255,212.178932179,,,,,,,,,,,,,,,,,,,,,5962.27850874,8.7680566305,0.22373952,0.4960226691297231,0.5039773461765059,1.016037
US17157,9.728208327061576,9.808113756561228,4.7011284828186035,6.916922569274902,53.1130091984,16.4630025162,158.505913272,,,,,,,,,,,,,,,,,,,,,33078.4683019,14.5017397203,0.1998836,0.45513044505556055,0.5448695760488024,1.1971723
US17159,9.714728689517209,9.689089256977034,3.9414336681365967,7.124477863311768,77.9478873239,13.6737267708,149.835915493,,,,,,,,,,,,,,,,,,,,,16221.8032994,11.4803986549,0.23822495,0.5121611664658329,0.48783879658389784,0.9525103
US17161,9.160833342491616,9.24740160923857,6.129008769989014,8.747489929199219,15.0753161078,9.38992883915,105.518966465,,,,,,,,,,,,,,,,,,,,,145813.143034,79.9852677094,0.20270841,0.511451721348676,0.48854826470196416,0.95521873
US17163,9.94557077388305,9.790547845572403,7.133016586303711,9.721513748168944,19.3725038402,11.5130831691,125.7953149,,,,,,,,,,,,,,,,,,,,,285312.025671,109.440746326,0.15946329,0.5209908332830177,0.47900918188984437,0.91941953
US17165,9.932757934289326,10.12649848861514,5.2287092208862305,7.489106178283691,69.9054054054,11.4175039502,105.612162162,,,,,,,,,,,,,,,,,,,,,23274.5300055,15.7260337875,0.23054655,0.5151072866849259,0.4848926701133423,0.94134313
US17167,8.995766670525056,8.944919917452328,6.0962300300598145,9.43394660949707,16.0691473777,14.1700531185,170.904775857,,,,,,,,,,,,,,,,,,,,,206147.076418,60.4005497857,0.17542849,0.5225491521479279,0.47745083612258243,0.91369551
US17169,8.754411771406534,8.939145193002888,4.763272762298584,6.242125511169434,71.5542658154,17.7960906203,183.503192107,,,,,,,,,,,,,,,,,,,,,7942.59224291,4.63395113355,0.23027523,0.4802811076453274,0.5197188617714584,1.082114
US17171,8.89127605290465,8.825177342485212,5.720720291137695,7.269260883331299,52.1111111111,18.955102728,234.871559633,,,,,,,,,,,,,,,,,,,,,5131.69935761,5.26328139242,0.22759044,0.5136237172762904,0.4863763104708533,0.94695067
US17173,9.48385870750393,9.494127825478513,4.363908290863037,6.689018249511719,67.4923333333,15.0254530208,154.947666667,,,,,,,,,,,,,,,,,,,,,22070.3175142,7.30563307323,0.23588336,0.5033555585619623,0.49664446344950175,0.98666722
US17175,8.939828432015355,8.95588391864271,5.711165428161621,6.984348297119141,33.3404067197,23.1283992148,240.348364279,,,,,,,,,,,,,,,,,,,,,5688.61769961,4.89975684721,0.24743007,0.5133189738168192,0.4866810086727757,0.94810641
US17177,8.765601093554082,8.811232636847885,6.531699180603027,7.47524356842041,35.7847494553,15.2872513797,169.158169935,,,,,,,,,,,,,,,,,,,,,46449.5355045,20.2042346692,0.23375487,0.5174887270438108,0.4825112620949395,0.93240917
US17179,8.8265653248306,8.99693449283338,6.843067169189453,8.133354187011719,20.1806722689,12.8947086646,142.548510313,,,,,,,,,,,,,,,,,,,,,143041.211402,54.7421398399,0.19626489,0.5095922656523365,0.49040773153728473,0.96235311
US17181,9.612825213699786,9.491379292283934,4.101883888244629,4.746095657348633,107.666050524,14.5796619202,157.11706716,,,,,,,,,,,,,,,,,,,,,17358.7606887,10.7551181467,0.22863419,0.50246057056814,0.4975394358436081,0.99020588
US17183,9.319072150528603,9.63267255458916,4.789457321166992,6.625540733337402,41.0454928391,18.8111275278,193.52176355,,,,,,,,,,,,,,,,,,,,,79172.0565672,22.2768870476,0.20491056,0.506344848652171,0.4936551189222472,0.97493851
US17185,9.749625003933904,9.661612394819588,4.948224067687988,5.4657745361328125,51.5307781649,13.4836061613,150.371660859,,,,,,,,,,,,,,,,,,,,,11012.6116729,12.8053624104,0.22199929,0.5127898329418629,0.48721017859945026,0.95011669
US17187,8.61678571722341,8.60114245055838,6.202391624450684,10.167305946350098,52.4331797235,16.0310561512,185.934101382,,,,,,,,,,,,,,,,,,,,,16994.480433,7.91176928909,0.21413706,0.5157167901986192,0.48428321374383737,0.93904871
US17189,9.706931217448496,9.938814947755189,4.982269287109375,6.258275032043457,53.0287037037,16.1231339555,172.046759259,,,,,,,,,,,,,,,,,,,,,14288.4369582,6.59669296314,0.21334842,0.5006003050526165,0.4993996978728259,0.99760169
US17191,10.096439393645191,10.164698590684386,4.0724358558654785,6.0875563621521,78.3675932699,18.9105924223,198.330651061,,,,,,,,,,,,,,,,,,,,,16351.5078674,5.97861347984,0.24251737,0.5102146766924779,0.48978528860735837,0.95995921
US17193,9.980277786886006,9.92047769034669,5.007664680480957,5.810871124267578,47.5904173107,24.2507482712,296.561566203,,,,,,,,,,,,,,,,,,,,,13861.672912,7.15995501653,0.25853026,0.5195726768134261,0.4804273223208774,0.92465854
US17195,9.019848479440183,9.362325183940962,6.797518253326416,9.902154922485352,41.2980225989,14.0650869583,145.376059322,,,,,,,,,,,,,,,,,,,,,56422.4000242,19.9513437144,0.21906258,0.5113205391409448,0.48867947815360496,0.95572042
US17197,10.027692320320684,10.178115871010547,8.123476028442383,11.123181343078612,8.51988217968,7.68954994901,88.1016200295,,,,,,,,,,,,,,,,,,,,,898480.274989,264.960269829,0.12106788,0.5050615496323007,0.4949384559448946,0.97995669
US17199,9.685740742639313,9.781916889804188,4.306039810180664,6.281163215637207,90.9008413462,10.8094088259,117.262019231,,,,,,,,,,,,,,,,,,,,,71642.3027865,42.7715240516,0.20612116,0.507815809723742,0.4921841653398736,0.9692179
US17201,8.969870684784096,9.207073856061085,7.654963970184326,10.699911117553713,9.86788048553,8.75847515422,94.7833800187,,,,,,,,,,,,,,,,,,,,,314987.207166,147.604127069,0.17493613,0.5132838296978673,0.4867162110466446,0.94823986
US17203,8.8843472243017,8.87337680016643,6.276330947875977,6.909296989440918,23.7472170686,12.5667344893,124.037105751,,,,,,,,,,,,,,,,,,,,,41936.2032109,19.7532751818,0.18622468,0.5073734475435208,0.4926265474274116,0.97093475
US17900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US18,9.400036301802155,9.605570967021823,6.30553385220337,9.34941672012329,31.6020404573,12.5089732818,147.398346526,12.4,35.299999,19.6,4.4269236894530986,4.3295817,4.5282903,8.718410248485455,8.4181261,9.0311098,0.2900887382052505,0.12416486,0.46287292,34.799999,,,,,,,,6980230.92806,49.0729245094,0.16333792,0.5101271772665616,0.4898728330396876,0.96029544
US18001,9.26850001267024,9.214700671696974,7.287714004516602,7.752983570098877,28.8823529412,14.7150911854,179.452205882,,,,,,,,,,,,,,,,,,,,,35041.0115069,25.9948156579,0.17400444,0.5078581420657843,0.49214184346830914,0.96905375
US18003,9.204791690905898,9.15513040832204,8.347991943359375,11.377937316894531,7.61008656379,7.32405841902,92.1305984193,,,,,,,,,,,,,,,,,,,,,380403.883451,143.548635264,0.15109855,0.514514384617767,0.48548560631029625,0.94358021
US18005,9.432424240717395,9.778438562104787,6.506094932556152,10.028106689453123,36.5273631841,11.2778295849,138.893656716,,,,,,,,,,,,,,,,,,,,,83402.6920453,52.3228933785,0.17799489,0.5079277174529435,0.49207227001388787,0.96878409
US18007,9.454685162879809,9.457299009866784,6.229453086853027,8.2029447555542,31.0288582183,17.379521672,198.640526976,,,,,,,,,,,,,,,,,,,,,8430.61296564,5.24944767475,0.19701393,0.5068201111134313,0.49317986923912416,0.97308666
US18009,9.388888925181488,9.369255638062215,6.15966796875,6.1329026222229,26.2673716012,9.45623710553,110.561933535,,,,,,,,,,,,,,,,,,,,,11370.2797209,17.6283406526,0.22319151,0.5105305799407829,0.4894694270159501,0.95874649
US18011,9.780586426346416,9.673862439189753,7.509273529052734,8.824819564819336,19.4042944785,10.8432178345,120.266871166,,,,,,,,,,,,,,,,,,,,,68287.4531665,41.71499888,0.15128081,0.5099713546951263,0.49002865751062985,0.96089447
US18013,9.280755202844787,9.347132129805626,4.082984924316406,4.586826324462891,25.8296478296,21.0109500744,240.102375102,,,,,,,,,,,,,,,,,,,,,15378.7360488,12.6055213514,0.21846636,0.5035433260202326,0.49645666430406993,0.98592639
